timestamp,cpu_usage,ram_usage,disk_usage,net_sent,net_recv,process_count,uptime_seconds,label
2026-03-03 15:17:40.641164,7.6,74.9,14.8,29496335,77394705,322,1106567.849420786,0
2026-03-03 15:17:45.665136,3.7,74.9,14.8,29499528,77395594,322,1106572.8931000233,0
2026-03-03 15:17:50.709543,8.4,74.9,14.8,29503060,77396803,322,1106577.9117445946,0
2026-03-03 15:17:55.727444,16.8,75.1,14.8,29507676,77398808,322,1106582.9302027225,0
2026-03-03 15:18:00.745835,8.8,75.1,14.8,29513021,77406536,321,1106587.9494833946,0
2026-03-03 15:18:05.777043,23.6,75.9,14.8,29516601,77408393,324,1106593.0209264755,0
2026-03-03 15:18:10.839969,21.7,75.1,14.8,29519706,77409116,323,1106598.0504546165,0
2026-03-03 15:18:15.866211,15.6,75.9,14.8,29534880,77416723,323,1106603.077074051,0
2026-03-03 15:18:20.896495,12.6,75.8,14.8,29538520,77418075,323,1106608.103723526,0
2026-03-03 15:18:25.920467,14.4,75.7,14.8,29541473,77418691,323,1106613.124367714,0
2026-03-03 15:18:30.946152,13.9,75.7,14.8,29544557,77419365,323,1106618.1582040787,0
2026-03-03 15:18:35.982144,10.3,75.7,14.8,29548291,77421122,323,1106623.1927762032,0
2026-03-03 15:18:41.013891,3.6,76.2,14.8,29561038,77430239,324,1106628.2207381725,0
2026-03-03 15:18:46.036745,14.6,76.6,14.8,29564160,77431285,324,1106633.25542593,0
2026-03-03 15:18:51.077815,14.8,75.7,14.8,29568080,77433087,324,1106638.285200119,0
2026-03-03 15:18:56.101706,10.7,75.5,14.8,29571237,77434057,324,1106643.3173635006,0
2026-03-03 15:19:01.134784,11.3,75.6,14.8,29574367,77434890,324,1106648.3511226177,0
2026-03-03 15:19:06.167221,9.2,75.8,14.8,29579891,77436623,324,1106653.374714613,0
2026-03-03 15:19:11.193566,20.5,75.9,14.8,29588805,77444019,324,1106658.4180846214,0
2026-03-03 15:19:16.235574,14.2,76.4,14.8,29645921,77492497,323,1106663.4401488304,0
2026-03-03 15:19:21.255867,19.1,76.1,14.8,29655290,77509107,323,1106668.4606010914,0
2026-03-03 15:19:26.276947,8.0,75.8,14.8,29658169,77509836,323,1106673.4810619354,0
2026-03-03 15:19:31.301714,2.2,76.7,14.8,29661286,77510442,325,1106678.5034270287,0
2026-03-03 15:19:36.319705,6.6,76.3,14.8,29665225,77512708,325,1106683.5217745304,0
2026-03-03 15:19:41.341871,7.3,75.7,14.8,29679219,77590319,325,1106688.6215603352,0
2026-03-03 15:19:46.448978,12.4,75.9,14.8,29745755,77728687,323,1106693.654999733,0
2026-03-03 15:19:51.473148,6.6,76.6,14.8,29773594,77756664,322,1106698.6723089218,0
2026-03-03 15:19:56.486985,9.7,76.4,14.8,29777479,77758411,322,1106703.6903495789,0
2026-03-03 15:20:01.511149,9.2,75.4,14.8,29792902,77767571,321,1106708.7118842602,0
2026-03-03 15:20:06.526406,1.4,75.2,14.8,29796919,77769602,320,1106713.7299852371,0
2026-03-03 15:20:11.547998,13.8,75.2,14.8,29801949,77771015,320,1106718.7497313023,0
2026-03-03 15:20:16.564708,5.4,74.8,14.8,29826464,77790536,319,1106723.7652049065,0
2026-03-03 15:20:21.579745,10.7,74.9,14.8,29841648,77802708,319,1106728.7794175148,0
2026-03-03 15:20:26.595183,7.9,75.9,14.8,29884446,77823782,321,1106733.8023149967,0
2026-03-03 15:20:31.619276,8.1,75.5,14.8,29895430,77832735,321,1106738.829126358,0
2026-03-03 15:20:36.649403,5.2,75.5,14.8,29899575,77834978,321,1106743.8716266155,0
2026-03-03 15:20:41.687005,8.3,75.4,14.8,29910777,77836587,321,1106748.892518282,0
2026-03-03 15:20:46.708306,2.5,75.4,14.8,29914384,77837729,321,1106753.9273691177,0
2026-03-03 15:20:51.750688,5.7,75.2,14.8,29981068,77907480,320,1106758.958683014,0
2026-03-03 15:20:56.773457,11.9,75.7,14.8,30125886,77995301,319,1106763.972464323,0
2026-03-03 15:21:01.786888,12.7,74.9,14.8,30150074,78003805,319,1106768.9853744507,0
2026-03-03 15:21:06.799048,7.4,74.9,14.8,30233537,78020281,319,1106774.0065214634,0
2026-03-03 15:21:11.820679,3.8,76.0,14.8,30317368,78040435,320,1106779.0257077217,0
2026-03-03 15:21:16.842734,4.1,75.6,14.8,30351723,78059304,320,1106784.0449447632,0
2026-03-03 15:21:21.860968,13.3,75.4,14.8,30372079,78066751,320,1106789.0637640953,0
2026-03-03 15:21:26.880538,14.0,75.4,14.8,30407215,78079668,320,1106794.1130604744,0
2026-03-03 15:21:31.928140,7.3,75.5,14.8,30410227,78080222,320,1106799.1348984241,0
2026-03-03 15:21:36.959227,2.2,75.3,14.8,30425457,78083668,320,1106804.1598246098,0
2026-03-03 15:21:41.976079,6.7,75.2,14.8,30438544,78086116,319,1106809.1802194118,0
2026-03-03 15:21:46.995855,12.9,75.1,14.8,30453562,78089374,319,1106814.209351778,0
2026-03-03 15:21:52.027596,4.0,75.1,14.8,30466885,78091791,319,1106819.2290520668,0
2026-03-03 15:21:57.044376,9.1,76.0,14.8,30634549,78177223,319,1106824.2507019043,0
2026-03-03 15:22:02.066281,8.6,76.3,14.8,30659526,78187901,319,1106829.27435112,0
2026-03-03 15:22:07.099214,11.0,75.8,14.8,30665664,78195577,319,1106834.3029272556,0
2026-03-03 15:22:12.119320,5.6,75.9,14.8,30768012,78208581,319,1106839.3245403767,0
2026-03-03 15:22:17.147318,7.4,75.9,14.8,30802452,78229128,319,1106844.351751566,0
2026-03-03 15:39:42.997163,8.3,83.3,14.8,33156153,81509238,322,1107890.2076027393,0
2026-03-03 15:39:48.032245,17.7,84.1,14.8,33207269,81619273,321,1107895.2367918491,0
2026-03-03 15:39:53.051129,7.2,84.5,14.8,33245358,81626839,320,1107900.252565384,0
2026-03-03 15:39:58.066453,8.4,84.2,14.8,33248847,81628698,320,1107905.2711541653,0
2026-03-03 15:40:03.086116,5.3,83.7,14.8,33290736,81634376,320,1107910.286977291,0
2026-03-03 15:40:08.101206,6.7,83.8,14.8,33301818,81643311,320,1107915.3049612045,0
2026-03-03 15:40:13.118527,11.3,83.3,14.8,33305190,81644164,320,1107920.3202056885,0
2026-03-03 15:40:18.133635,7.3,83.2,14.8,33327806,81658931,320,1107925.3366770744,0
2026-03-03 15:40:23.150647,2.6,83.2,14.8,33331086,81659874,320,1107930.3538775444,0
2026-03-03 15:40:28.169857,10.6,83.3,14.8,33334809,81661141,320,1107935.3686943054,0
2026-03-03 15:40:33.182096,6.1,83.4,14.8,33342237,81682920,325,1107940.3802146912,0
2026-03-03 15:40:38.195092,10.4,84.0,14.8,33369149,81694128,324,1107945.4005811214,0
2026-03-03 15:40:43.215490,10.5,84.0,14.8,33372651,81694929,324,1107950.419654131,0
2026-03-03 15:40:48.236050,3.3,83.7,14.8,33376247,81695984,320,1107955.4415590763,0
2026-03-03 15:40:53.257246,3.8,83.4,14.8,33379275,81696645,320,1107960.4871094227,0
2026-03-03 15:40:58.305919,2.3,84.0,14.8,33388554,81703454,320,1107965.5041384697,0
2026-03-03 15:41:03.318115,8.4,83.6,14.8,33391898,81704257,320,1107970.5248281956,0
2026-03-03 15:41:08.340833,6.9,84.6,14.8,33433126,81710407,320,1107975.5384790897,0
2026-03-03 16:27:13.714110,13.2,84.4,14.8,46050845,105367470,317,1110740.9254124165,0
2026-03-03 16:27:18.771085,19.3,85.9,14.8,46066144,105383171,322,1110745.9702334404,0
2026-03-03 16:27:23.783816,11.6,85.9,14.8,46107118,105404151,322,1110750.9806773663,0
2026-03-03 16:27:28.794739,19.3,85.4,14.8,46131026,105433398,322,1110755.9920754433,0
2026-03-03 16:27:33.805630,11.7,85.1,14.8,46164472,105459089,322,1110761.002329111,0
2026-03-03 16:27:38.816027,10.5,85.0,14.8,46171933,105466713,321,1110766.0528094769,0
2026-03-03 16:27:43.866937,8.6,85.0,14.8,46175144,105467542,321,1110771.064100027,0
2026-03-03 16:27:48.878881,10.7,84.8,14.8,46178164,105468141,321,1110776.0743703842,0
2026-03-03 16:27:53.902429,11.3,84.9,14.8,46181798,105469516,321,1110781.146991253,0
2026-03-03 16:27:58.961027,8.0,84.9,14.8,46184751,105470135,321,1110786.1619598866,0
2026-03-03 16:28:03.975775,10.1,85.0,14.8,46188151,105471132,321,1110791.1733515263,0
2026-03-03 16:28:08.987057,9.4,85.6,14.8,46192453,105473638,321,1110796.1826224327,0
2026-03-03 16:28:13.996256,9.1,85.4,14.8,46195567,105474428,321,1110801.1984801292,0
2026-03-03 16:28:19.014018,10.2,85.3,14.8,46215684,105487996,321,1110806.2116029263,0
2026-03-03 16:28:24.025282,11.5,85.4,14.8,46223619,105489118,320,1110811.2228693962,0
2026-03-03 16:28:29.037582,4.3,85.3,14.8,46277797,105502228,320,1110816.242076397,0
2026-03-03 16:28:34.056621,9.4,85.3,14.8,46299751,105519276,320,1110821.2594883442,0
2026-03-03 16:28:39.073632,3.1,85.3,14.8,46320941,105529039,320,1110826.2788860798,0
2026-03-03 16:29:39.089001,14.5,88.4,14.8,46801097,108131636,324,1110886.2977347374,0
2026-03-03 16:29:44.116896,10.1,87.7,14.8,46808790,108139951,324,1110891.31949234,0
2026-03-03 16:29:49.134921,11.1,89.1,14.8,46854070,108452064,324,1110896.33877635,0
2026-03-03 16:29:54.154007,18.0,87.8,14.8,46889230,108882571,324,1110901.3527736664,0
2026-03-03 16:29:59.167236,14.1,87.8,14.8,46902990,109059933,324,1110906.364935875,0
2026-03-03 16:30:04.179352,8.9,87.3,14.8,46913414,109064604,324,1110911.37688303,0
2026-03-03 16:30:09.191139,12.9,87.1,14.8,46936111,109080351,324,1110916.3899207115,0
2026-03-03 16:30:14.204232,5.3,87.1,14.8,46942976,109085169,324,1110921.4174745083,0
2026-03-03 16:30:19.231990,3.7,87.2,14.8,46946587,109086629,324,1110926.4336764812,0
2026-03-03 16:30:24.248516,5.9,86.9,14.8,46963071,109095702,322,1110931.4454789162,0
2026-03-03 16:30:29.261758,14.4,88.3,14.8,47016708,109232348,325,1110936.4609060287,0
2026-03-03 16:30:34.275976,6.9,88.7,14.8,47150865,109405405,325,1110941.4802677631,0
2026-03-03 16:30:39.297521,9.1,89.1,14.8,47205679,109500907,326,1110946.5022146702,0
2026-03-03 16:30:44.319967,10.7,90.1,14.8,47394258,109693721,326,1110951.5220508575,0
2026-03-03 16:30:49.336450,4.6,90.2,14.8,47436561,110091396,326,1110956.5449931622,0
2026-03-03 16:30:54.361252,5.5,89.3,14.8,47459484,110392633,326,1110961.565740347,0
2026-03-03 16:30:59.381832,8.9,89.6,14.8,47492238,110456028,327,1110966.5804760456,0
2026-03-03 16:31:04.395052,7.9,90.6,14.8,47616295,110928431,327,1110971.6018607616,0
2026-03-03 16:31:09.418783,11.6,91.9,14.8,47798140,112486418,327,1110976.6203286648,0
2026-03-03 16:31:14.435239,10.7,91.3,14.8,47873630,114138814,327,1110981.6425516605,0
2026-03-03 16:31:19.459152,5.5,92.9,14.8,47977091,114203842,328,1110986.6616339684,0
2026-03-03 16:31:24.477693,31.0,75.7,14.8,47994607,114212947,302,1110991.6804807186,0
2026-03-03 16:31:29.494654,6.8,74.6,14.8,47999416,114216138,300,1110996.7117757797,0
2026-03-03 16:31:34.527284,7.5,75.0,14.8,48016435,114228542,301,1111001.7294983864,0
2026-03-03 16:31:39.545406,5.6,75.0,14.8,48140499,114437691,301,1111006.749753952,0
2026-03-03 16:31:44.568426,6.6,75.5,14.8,48318497,114737168,301,1111011.771087885,0
2026-03-03 16:31:49.589814,12.0,75.5,14.8,48392133,114815055,301,1111016.7952136993,0
2026-03-03 16:31:54.613331,3.4,75.3,14.8,48409558,114818547,301,1111021.8158824444,0
2026-03-03 16:31:59.632857,7.6,75.5,14.8,48457349,114870373,301,1111026.842769146,0
2026-03-03 16:32:04.662727,32.9,74.8,14.8,48477486,114879308,303,1111031.866477251,0
2026-03-03 16:32:09.683002,13.1,74.4,14.8,48513014,114887668,302,1111036.904291153,0
2026-03-03 16:32:14.722822,7.5,74.1,14.8,48689565,115085708,302,1111041.9292564392,0
2026-03-03 16:32:19.744133,11.4,73.7,14.8,48705285,115099275,302,1111046.9423396587,0
2026-03-03 16:32:24.756370,5.4,72.0,14.8,48714030,115111061,302,1111051.954370737,0
2026-03-03 20:44:27.752191,8.5,85.7,14.8,8105348,188566782,324,1126174.9518826008,1
2026-03-03 20:44:32.774300,18.9,86.2,14.8,8114023,188579625,324,1126179.9713349342,1
2026-03-03 20:44:37.785293,9.3,85.7,14.8,8119544,188580542,324,1126184.9795081615,1
2026-03-03 20:44:42.792591,10.6,85.5,14.8,8130089,188589075,325,1126189.9878556728,1
2026-03-03 20:44:47.800994,25.7,87.1,14.8,8183702,188613145,327,1126195.0171334743,1
2026-03-03 20:44:52.832078,24.0,88.2,14.8,8253110,188707574,329,1126200.1162908077,1
2026-03-03 20:44:57.956359,8.3,89.0,14.8,8281332,188774355,330,1126205.1643016338,1
2026-03-03 20:45:02.981293,15.5,88.8,14.8,8317262,188935429,330,1126210.1838974953,1
2026-03-03 20:45:07.999170,10.4,88.8,14.8,8341002,189096195,330,1126215.2023718357,1
2026-03-03 20:45:13.019016,24.0,88.5,14.8,8398031,189534350,329,1126220.2224376202,1
2026-03-03 20:45:18.037931,18.6,86.8,14.8,8462359,189980838,329,1126225.2358982563,1
2026-03-03 20:45:23.049290,13.3,86.7,14.8,8483783,190334235,329,1126230.2446825504,1
2026-03-03 20:45:28.058671,13.5,86.2,14.8,8489901,190337307,329,1126235.2551941872,1
2026-03-03 20:45:33.068830,16.1,86.8,14.8,8526736,190352842,329,1126240.265697956,1
2026-03-03 20:45:38.079031,10.4,84.7,14.8,8535136,190357522,329,1126245.276983261,0
2026-03-03 20:45:43.094030,10.2,84.7,14.8,8541379,190361604,328,1126250.2891287804,0
2026-03-03 20:45:48.104372,26.1,85.9,14.8,8640857,190768661,328,1126255.3314065933,1
2026-03-03 20:45:53.147989,22.0,84.8,14.8,8696657,191178220,328,1126260.3450815678,0
2026-03-03 20:45:58.161298,13.3,83.4,14.8,8704213,191235992,328,1126265.3596215248,0
2026-03-03 20:46:03.173296,8.9,82.8,14.8,8712763,191241975,327,1126270.37119627,0
2026-03-03 20:46:08.185164,8.8,82.5,14.8,8736356,191251905,326,1126275.382736683,0
2026-03-03 20:46:13.197650,11.5,82.7,14.8,8752546,191261173,326,1126280.3959593773,0
2026-03-03 20:46:18.209870,6.9,82.7,14.8,8795573,191292544,325,1126285.412915945,0
2026-03-03 20:46:23.228361,6.9,82.3,14.8,8810886,191301079,324,1126290.423390627,0
2026-03-03 20:46:28.236318,13.0,83.1,14.8,8835297,191317090,324,1126295.4355492592,0
2026-03-03 20:46:33.248992,10.9,83.1,14.8,8843733,191324428,324,1126300.4466474056,0
2026-03-03 20:46:38.260303,10.8,83.1,14.8,8850635,191332226,328,1126305.4849367142,0
2026-03-03 20:47:32.675370,13.3,83.5,14.8,8914840,191389424,325,1126359.872796297,0
2026-03-03 20:47:37.703843,9.0,83.2,14.8,8922816,191398259,325,1126364.92862916,0
2026-03-03 20:47:42.743023,6.9,83.1,14.8,8929651,191400185,324,1126369.9446947575,0
2026-03-03 20:47:47.761272,4.1,83.1,14.8,8933648,191401855,325,1126375.0118894577,0
2026-03-03 20:47:52.825953,10.1,83.2,14.8,8941987,191410396,325,1126380.0212459564,0
2026-03-03 20:47:57.835526,17.1,83.2,14.8,8946156,191412182,325,1126385.033285141,0
2026-03-03 20:48:02.847057,7.9,83.1,14.8,8949869,191413796,325,1126390.0679776669,0
2026-03-03 20:48:38.739676,19.0,84.4,14.8,9374709,191931138,324,1126425.9375574589,0
2026-03-03 20:48:43.753518,19.7,84.4,14.8,9386651,191941850,324,1126430.9499425888,0
2026-03-03 20:48:48.763229,17.8,84.0,14.8,9392416,191948848,324,1126435.9602417946,0
2026-03-03 20:48:53.772767,10.8,84.2,14.8,9396018,191950126,323,1126440.9755547047,0
2026-03-03 20:48:58.788780,7.3,83.8,14.8,9403936,191953381,322,1126445.9908800125,0
2026-03-03 20:50:30.723233,6.8,88.6,14.8,10375583,210892128,333,1126537.9283413887,1
2026-03-03 20:50:35.748632,3.3,86.4,14.8,10398712,210910604,332,1126542.9771802425,1
2026-03-03 20:50:40.790698,12.0,86.5,14.8,10437615,210978550,332,1126547.9939994812,1
2026-03-03 20:50:45.809418,3.9,85.8,14.8,10672271,215730510,331,1126553.0126211643,1
2026-03-03 20:50:50.826905,7.8,85.1,14.8,10688689,215950702,330,1126558.024837017,1
2026-03-03 20:50:55.838104,12.5,83.3,14.8,10809790,216255333,330,1126563.037070036,0
2026-03-03 20:51:00.853066,11.6,87.1,14.8,10878229,216321883,330,1126568.0570549965,1
2026-03-03 20:51:05.872401,35.4,88.5,14.8,10922529,216608426,337,1126573.0687859058,1
2026-03-03 20:51:10.881523,12.7,86.2,14.8,11222534,221347128,345,1126578.0839293003,1
2026-03-03 20:51:15.898552,10.3,86.2,14.8,11328561,223092005,344,1126583.1061546803,1
2026-03-03 20:51:20.920185,2.6,86.2,14.8,11400520,224017220,344,1126588.121234417,1
2026-03-03 20:51:25.936961,10.4,85.9,14.8,11425439,224987672,344,1126593.134510994,1
2026-03-03 20:51:30.947631,19.2,85.8,14.8,11477919,227479981,344,1126598.1472890377,1
2026-03-03 20:51:35.960084,8.4,85.6,14.8,11485440,227483408,342,1126603.1643092632,1
2026-03-03 20:51:40.979544,3.6,85.5,14.8,11508172,229044777,342,1126608.183852911,1
2026-03-03 20:51:45.997915,24.4,88.4,14.8,11550949,230449451,343,1126613.20499444,1
2026-03-03 20:51:51.020762,9.3,87.7,14.8,11591189,232401173,344,1126618.2172381878,1
2026-03-03 20:51:56.032164,14.9,87.6,14.8,11619909,234143394,343,1126623.23401618,1
2026-03-03 20:52:01.047874,13.1,87.5,14.8,11642231,234158634,343,1126628.2504770756,1
2026-03-03 20:52:06.073069,9.3,87.5,14.8,11680290,237322800,343,1126633.2763924599,1
2026-03-03 20:52:11.093874,7.0,87.4,14.8,11723139,237367975,343,1126638.291964531,1
2026-03-03 20:52:16.105199,5.0,87.3,14.8,11745690,237390910,343,1126643.3076050282,1
2026-03-03 20:52:21.121861,7.7,87.1,14.8,11811729,241219305,342,1126648.3221833706,1
2026-03-03 20:52:26.136092,7.1,87.1,14.8,11875437,242779773,342,1126653.3368458748,1
2026-03-03 20:52:31.150854,3.2,87.1,14.8,11889848,242790427,341,1126658.3538291454,1
2026-03-03 20:52:36.169004,7.2,87.1,14.8,11894076,242792926,341,1126663.3739407063,1
2026-03-03 20:52:41.187423,10.1,87.1,14.8,11910925,242806163,341,1126668.3908114433,1
2026-03-03 20:52:46.204712,7.6,87.1,14.8,11948375,245254328,341,1126673.407674551,1
2026-03-03 20:52:51.221836,5.8,87.1,14.8,11952282,245256043,341,1126678.4213228226,1
2026-03-03 20:52:56.234859,5.6,87.2,14.8,11957072,245258433,342,1126683.435899496,1
2026-03-03 20:53:01.250103,3.0,87.2,14.8,11970004,245266219,342,1126688.451146841,1
2026-03-03 20:53:06.266045,11.6,87.3,14.8,11990369,245275527,342,1126693.4620842934,1
2026-03-03 20:53:11.275432,4.0,87.3,14.8,12035784,248930561,341,1126698.479583025,1
2026-03-03 20:53:16.293782,3.5,86.5,14.8,12054927,249005141,340,1126703.4969677925,1
2026-03-03 20:53:21.311089,3.7,86.4,14.8,12058906,249006469,340,1126708.5104255676,1
2026-03-03 20:53:26.326158,7.3,87.5,14.8,12068429,249015748,342,1126713.5285072327,1
2026-03-03 20:53:31.342332,8.5,87.4,14.8,12119458,251262229,342,1126718.5617573261,1
2026-03-03 20:53:36.404577,14.3,87.6,14.8,12127273,251266504,344,1126723.6147954464,1
2026-03-03 20:53:41.435158,6.7,87.6,14.8,12131070,251268168,344,1126728.6401789188,1
2026-03-03 20:53:46.459003,7.7,87.6,14.8,12141095,251272100,344,1126733.6667099,1
2026-03-03 20:53:51.486815,8.7,87.1,14.8,12144413,251273248,344,1126738.69135046,1
2026-03-03 20:53:56.505867,5.3,87.0,14.8,12176609,253959853,344,1126743.7074830532,1
2026-03-03 20:54:01.521884,16.9,87.1,14.8,12179667,253960592,344,1126748.7277786732,1
2026-03-03 20:54:06.544429,9.9,87.1,14.8,12183272,253962217,343,1126753.7471852303,1
2026-03-03 20:54:11.560905,2.8,87.2,14.8,12186582,253963161,343,1126758.7662045956,1
2026-03-03 20:54:16.580447,7.3,87.1,14.8,12216365,256019909,343,1126763.7839269638,1
2026-03-03 20:54:21.598458,7.5,85.5,14.8,12227352,256035167,343,1126768.8002102375,1
2026-03-03 20:54:26.614734,9.3,85.7,14.8,12249259,256054825,343,1126773.814018011,1
2026-03-03 20:54:31.627679,7.2,86.2,14.8,12273171,256065496,343,1126778.8310911655,1
2026-03-03 20:54:36.648106,7.2,86.2,14.8,12293692,256072461,343,1126783.8461444378,1
2026-03-03 20:54:41.664734,7.9,86.1,14.8,12318756,256084428,343,1126788.86191988,1
2026-03-03 20:54:46.676150,3.8,85.3,14.8,12357414,256116631,343,1126793.8792393208,1
2026-03-03 20:54:51.694345,2.6,85.3,14.8,12370464,256164460,343,1126798.896831274,1
2026-03-03 20:54:56.711303,10.3,85.3,14.8,12388036,256173057,342,1126803.9154202938,1
2026-03-03 20:55:01.730055,9.0,84.3,14.8,12405055,256173859,341,1126808.9324507713,0
2026-03-03 20:55:06.747285,8.8,84.4,14.8,12408518,256173967,340,1126813.9454243183,0
2026-03-03 20:55:11.758637,9.5,86.8,14.8,12408518,256173967,342,1126818.9619791508,1
2026-03-03 20:55:16.776197,13.6,88.4,14.8,12408518,256173967,345,1126823.979731083,1
2026-03-03 20:55:21.794712,15.7,89.0,14.8,12409696,256174745,345,1126829.042078495,1
2026-03-03 20:55:26.855999,31.6,88.5,14.8,12469967,256251669,352,1126834.0533549786,1
2026-03-03 20:55:31.866139,9.6,89.8,14.8,12503783,256279152,351,1126839.0733015537,1
2026-03-03 20:55:36.887943,10.4,89.6,14.8,12531799,256279280,351,1126844.0897350311,1
2026-03-03 20:55:41.903962,11.8,89.3,14.8,12699840,256279366,349,1126849.1010022163,1
2026-03-03 20:55:46.914456,15.3,89.3,14.8,12725671,256324894,349,1126854.1123719215,1
2026-03-03 20:55:51.925427,20.1,89.3,14.8,12758303,256391131,347,1126859.1261122227,1
2026-03-03 20:55:56.939293,31.6,88.9,14.8,0,0,347,1126864.1331107616,1
2026-03-03 20:56:01.946198,5.6,88.8,14.8,0,0,348,1126869.1490578651,1
2026-03-03 20:56:06.965512,18.3,88.8,14.8,440,0,349,1126874.2189600468,1
2026-03-03 20:56:12.036702,13.4,88.3,14.8,15743,6485,349,1126879.2334303856,1
2026-03-03 20:56:17.046531,11.5,88.2,14.8,30091,18210,347,1126884.243688345,1
2026-03-03 20:56:22.057817,6.7,88.3,14.8,54942,33158,348,1126889.260869503,1
2026-03-03 20:56:27.075013,2.7,88.3,14.8,67000,42773,348,1126894.2771821022,1
2026-03-03 20:56:32.091255,6.7,88.1,14.8,107981,81153,344,1126899.293655634,1
2026-03-03 20:56:37.107383,7.3,88.1,14.8,196156,168063,344,1126904.3106429577,1
2026-03-03 20:56:42.124438,9.6,88.6,14.8,248651,309212,346,1126909.3268384933,1
2026-03-03 20:56:47.140608,2.9,88.6,14.8,277736,373524,346,1126914.342823267,1
2026-03-03 20:56:52.162024,8.6,88.5,14.8,319295,430645,346,1126919.3629193306,1
2026-03-03 20:56:57.184794,6.0,88.5,14.8,346327,439421,346,1126924.385606289,1
2026-03-03 20:57:02.199477,10.9,88.5,14.8,385450,439933,346,1126929.3994569778,1
2026-03-03 20:57:07.213228,3.6,88.6,14.8,494943,472423,346,1126934.4130558968,1
2026-03-03 20:57:12.227896,8.1,88.3,14.8,521020,505326,345,1126939.4288241863,1
2026-03-03 20:57:17.242492,9.4,88.3,14.8,542913,524495,345,1126944.4445548058,1
2026-03-03 20:57:22.260184,2.3,88.2,14.8,572840,549983,345,1126949.460512638,1
2026-03-03 20:57:27.275294,2.3,88.2,14.8,600359,559054,345,1126954.4760243893,1
2026-03-03 20:57:32.293507,11.0,88.2,14.8,638033,579978,345,1126959.4955050945,1
2026-03-03 20:57:37.310889,2.1,88.1,14.8,678912,598433,345,1126964.5107984543,1
2026-03-03 20:57:42.324860,4.5,88.1,14.8,727966,626484,345,1126969.5203037262,1
2026-03-03 20:57:47.335785,13.1,88.3,14.8,771064,662753,346,1126974.578973055,1
2026-03-03 20:57:52.391753,9.6,87.9,14.8,811854,700617,346,1126979.5905485153,1
2026-03-03 20:57:57.403570,10.2,87.6,14.8,854039,717973,345,1126984.6020700932,1
2026-03-03 20:58:02.416112,10.3,87.3,14.8,886013,737198,345,1126989.6141979694,1
2026-03-03 20:58:07.427933,2.3,87.2,14.8,919896,771913,345,1126994.623874426,1
2026-03-03 20:58:12.437017,4.9,87.1,14.8,966983,797330,345,1126999.640232563,1
2026-03-03 20:58:17.454053,2.4,87.1,14.8,999385,829108,342,1127004.6568443775,1
2026-03-03 20:58:22.470518,4.9,87.4,14.8,1037881,874407,342,1127009.6683602333,1
2026-03-03 20:58:27.481469,3.1,87.5,14.8,1086315,901421,342,1127014.6866333485,1
2026-03-03 20:58:32.500285,34.4,91.5,14.8,1131937,934892,342,1127019.7047946453,1
2026-03-03 20:58:37.519426,8.0,89.1,14.8,1168260,953734,344,1127024.7276024818,1
2026-03-03 20:58:42.545031,4.4,89.1,14.8,1292365,983916,344,1127029.744421482,1
2026-03-03 20:58:47.558821,2.5,89.0,14.8,1330829,1046798,344,1127034.7623739243,1
2026-03-03 20:58:52.582898,4.1,88.9,14.8,1375123,1107813,344,1127039.7821440697,1
2026-03-03 20:58:57.594967,3.4,88.9,14.8,1409651,1130729,344,1127044.7967283726,1
2026-03-03 20:59:02.611105,7.1,88.9,14.8,1441785,1149614,344,1127049.8125510216,1
2026-03-03 20:59:07.625519,10.1,88.5,14.8,1543881,1150509,343,1127054.8279235363,1
2026-03-03 20:59:12.643239,10.8,88.7,14.8,1581869,1161184,344,1127059.8413813114,1
2026-03-03 20:59:17.656259,6.9,88.7,14.8,1601749,1175362,344,1127064.8667855263,1
2026-03-03 20:59:22.680980,6.3,88.8,14.8,1635676,1215204,344,1127069.8893396854,1
2026-03-03 20:59:27.703075,8.2,88.8,14.8,1659458,1227591,344,1127074.9025301933,1
2026-03-03 20:59:32.716192,6.4,88.9,14.8,1691334,1241034,344,1127079.9218251705,1
2026-03-03 20:59:37.735779,7.9,89.1,14.8,1728717,1258146,344,1127084.9394330978,1
2026-03-03 20:59:42.773341,4.8,89.0,14.8,1751291,1275390,343,1127089.9827122688,1
2026-03-03 20:59:47.796305,2.2,89.0,14.8,1787625,1293780,343,1127095.0228874683,1
2026-03-03 20:59:52.842882,6.2,88.8,14.8,1812935,1308361,343,1127100.0445361137,1
2026-03-03 20:59:57.859716,2.5,88.9,14.8,1831744,1318684,343,1127105.0613908768,1
2026-03-03 21:00:02.876659,3.7,88.6,14.8,1854626,1330962,343,1127110.073703289,1
2026-03-03 21:00:07.886442,4.7,88.6,14.8,1890700,1364604,342,1127115.0872421265,1
2026-03-03 21:00:12.901310,3.9,88.4,14.8,1938844,1401356,341,1127120.1034479141,1
2026-03-03 21:00:17.917995,21.0,88.8,14.8,1977524,1435726,342,1127125.1203229427,1
2026-03-03 21:00:22.936743,13.8,88.7,14.8,2039645,1502242,341,1127130.1382758617,1
2026-03-03 21:00:27.952775,2.4,88.7,14.8,2086614,1554719,341,1127135.1572186947,1
2026-03-03 21:00:32.971262,7.8,88.6,14.8,2139514,1593874,341,1127140.1734752655,1
2026-03-03 21:00:37.987580,9.5,88.7,14.8,2190040,1707927,343,1127145.1897053719,1
